,Open,Low,High,Close,DayOfWeek,Is_Imputed,Daily_Return
2020-11-14,268550.0,267450.0,269560.0,267530.0,Saturday,False,-0.0036868762103381414
2020-11-15,267480.0,259950.0,267560.0,260030.0,Sunday,False,-0.02803423915074943
2020-11-16,260020.0,258950.0,260060.0,258980.0,Monday,False,-0.004037995615890466
2020-11-17,258960.0,258950.0,262060.0,258970.0,Tuesday,False,-3.861302031049618e-05
2020-11-18,259020.0,256150.0,259020.0,256220.0,Wednesday,False,-0.010618990616673707
2020-11-19,256170.0,256150.0,256260.0,256200.0,Thursday,False,-7.805791897586012e-05
2020-11-20,256170.0,256150.0,256260.0,256200.0,Friday,True,0.0
2020-11-21,256250.0,256150.0,260560.0,259550.0,Saturday,False,0.013075722092115605
2020-11-22,258470.0,254450.0,258560.0,254530.0,Sunday,False,-0.01934116740512426
2020-11-23,256030.0,255450.0,256060.0,255450.0,Monday,False,0.0036145051663851735
2020-11-24,255470.0,250450.0,255560.0,250460.0,Tuesday,False,-0.019534155412017973
2020-11-25,250490.0,249500.0,250570.0,249500.0,Wednesday,False,-0.003832947376826601
2020-11-26,248500.0,247460.0,248570.0,247570.0,Thursday,False,-0.00773547094188376
2020-11-27,248500.0,247460.0,248570.0,247570.0,Friday,True,0.0
2020-11-28,247560.0,247460.0,247570.0,247530.0,Saturday,False,-0.00016157046491904747
2020-11-29,247560.0,243950.0,247570.0,245510.0,Sunday,False,-0.008160626994707765
2020-11-30,245490.0,245460.0,253050.0,250030.0,Monday,False,0.018410655370453277
2020-12-01,250070.0,245160.0,256270.0,256160.0,Tuesday,False,0.024517057953045596
2020-12-02,256190.0,256160.0,256270.0,256230.0,Wednesday,False,0.00027326670830740696
2020-12-03,254730.0,254640.0,254770.0,254680.0,Thursday,False,-0.006049252624595103
2020-12-04,254730.0,254640.0,254770.0,254680.0,Friday,True,0.0
2020-12-05,254710.0,254670.0,257050.0,257020.0,Saturday,False,0.009188000628239434
2020-12-06,256950.0,255940.0,257050.0,255950.0,Sunday,False,-0.004163100147848375
2020-12-07,256010.0,255940.0,256050.0,255950.0,Monday,False,0.0
2020-12-08,255980.0,255940.0,256050.0,255940.0,Tuesday,False,-3.907013088488842e-05
2020-12-09,255970.0,255940.0,259850.0,259770.0,Wednesday,False,0.014964444791748077
2020-12-10,261250.0,260640.0,261250.0,260650.0,Thursday,False,0.003387612118412431
2020-12-11,261250.0,260640.0,261250.0,260650.0,Friday,True,0.0
2020-12-12,260750.0,259940.0,260750.0,260050.0,Saturday,False,-0.0023019374640321777
2020-12-13,259960.0,257940.0,260050.0,258040.0,Sunday,False,-0.007729282830225004
2020-12-14,257980.0,256940.0,258050.0,256950.0,Monday,False,-0.004224151294372924
2020-12-15,256960.0,256440.0,258550.0,258540.0,Tuesday,False,0.0061879743140689225
2020-12-16,258480.0,257940.0,259550.0,258030.0,Wednesday,False,-0.001972615456022231
2020-12-17,258040.0,257940.0,258050.0,258020.0,Thursday,False,-3.8755183505823076e-05
2020-12-18,258040.0,257940.0,258050.0,258020.0,Friday,True,0.0
2020-12-19,257440.0,254940.0,257550.0,254990.0,Saturday,False,-0.011743275715060841
2020-12-20,255050.0,253940.0,255050.0,253960.0,Sunday,False,-0.004039374093101733
2020-12-21,253940.0,252940.0,254550.0,254470.0,Monday,False,0.002008190266183707
2020-12-22,254460.0,254440.0,255250.0,255160.0,Tuesday,False,0.002711518057138429
2020-12-23,255250.0,255140.0,257850.0,257850.0,Wednesday,False,0.010542404765637281
2020-12-24,257810.0,257740.0,262050.0,258620.0,Thursday,False,0.0029862323056040196
2020-12-25,257810.0,257740.0,262050.0,258620.0,Friday,True,0.0
2020-12-26,258570.0,257040.0,258650.0,257110.0,Saturday,False,-0.005838682236485981
2020-12-27,257120.0,256840.0,257450.0,257430.0,Sunday,False,0.0012446034771109726
2020-12-28,257350.0,257340.0,257450.0,257360.0,Monday,False,-0.00027191857980812806
2020-12-29,257440.0,256940.0,257450.0,256960.0,Tuesday,False,-0.0015542430836182897
2020-12-30,256980.0,256940.0,257050.0,257040.0,Wednesday,False,0.00031133250311321525
2020-12-31,257020.0,256940.0,257050.0,257010.0,Thursday,False,-0.00011671335200746924
2021-01-01,257020.0,256940.0,257050.0,257010.0,Friday,True,0.0
2021-01-02,256990.0,256140.0,257050.0,256190.0,Saturday,False,-0.0031905373331776454
2021-01-03,256160.0,255640.0,256250.0,255670.0,Sunday,False,-0.0020297435497091953
2021-01-04,255650.0,255640.0,257750.0,257640.0,Monday,False,0.007705245042437525
2021-01-05,257740.0,257640.0,259050.0,259020.0,Tuesday,False,0.005356311131811786
2021-01-06,259030.0,258440.0,259050.0,258540.0,Wednesday,False,-0.0018531387537641386
2021-01-07,257530.0,255440.0,257550.0,255510.0,Thursday,False,-0.01171965653283824
2021-01-08,257530.0,255440.0,257550.0,255510.0,Friday,True,0.0
2021-01-09,255550.0,248640.0,255550.0,248660.0,Saturday,False,-0.02680912684435055
2021-01-10,248690.0,245840.0,248690.0,248520.0,Sunday,False,-0.0005630177752754539
2021-01-11,248450.0,248440.0,249550.0,248490.0,Monday,False,-0.00012071463061325005
2021-01-12,248540.0,248440.0,248550.0,248440.0,Tuesday,False,-0.00020121534065753455
2021-01-13,248520.0,244940.0,248550.0,244980.0,Wednesday,False,-0.01392690388021256
2021-01-14,242870.0,239440.0,242950.0,239530.0,Thursday,False,-0.022246714017470803
2021-01-15,242870.0,239440.0,242950.0,239530.0,Friday,True,0.0
2021-01-16,239540.0,229440.0,239540.0,229470.0,Saturday,False,-0.04199891454097604
2021-01-17,239540.0,229440.0,239540.0,229470.0,Sunday,True,0.0
2021-01-18,229550.0,217900.0,229550.0,218010.0,Monday,False,-0.04994116878023269
2021-01-19,215900.0,203860.0,217950.0,217950.0,Tuesday,False,-0.00027521673317743023
2021-01-20,217940.0,217840.0,227550.0,227520.0,Wednesday,False,0.043909153475567786
2021-01-21,226510.0,226440.0,226550.0,226550.0,Thursday,False,-0.004263361462728543
2021-01-22,226510.0,226440.0,226550.0,226550.0,Friday,True,0.0
2021-01-23,226530.0,224240.0,226530.0,224320.0,Saturday,False,-0.009843301699404061
2021-01-24,224340.0,224240.0,224350.0,224340.0,Sunday,False,8.915834522116306e-05
2021-01-25,224250.0,224240.0,229750.0,229660.0,Monday,False,0.02371400552732461
2021-01-26,229720.0,229140.0,229750.0,229180.0,Tuesday,False,-0.0020900461551859317
2021-01-27,229150.0,229140.0,234150.0,234130.0,Wednesday,False,0.021598743345841775
2021-01-28,234070.0,232040.0,234150.0,232110.0,Thursday,False,-0.00862768547388204
2021-01-29,234070.0,232040.0,234150.0,232110.0,Friday,True,0.0
2021-01-30,232050.0,232040.0,237250.0,237170.0,Saturday,False,0.02180000861660414
2021-01-31,237180.0,237140.0,239250.0,239210.0,Sunday,False,0.008601425138086594
2021-02-01,239170.0,238640.0,239170.0,238720.0,Monday,False,-0.0020484093474353315
2021-02-02,238650.0,238640.0,238750.0,238710.0,Tuesday,False,-4.1890080428985677e-05
2021-02-03,238680.0,237640.0,238750.0,237660.0,Wednesday,False,-0.004398642704536937
2021-02-04,237500.0,237440.0,237550.0,237470.0,Thursday,False,-0.000799461415467495
2021-02-05,237500.0,237440.0,237550.0,237470.0,Friday,True,0.0
2021-02-06,237520.0,237440.0,237550.0,237550.0,Saturday,False,0.0003368846591147445
2021-02-07,237490.0,236940.0,237550.0,236960.0,Sunday,False,-0.0024836876447064116
2021-02-08,237050.0,236940.0,237050.0,236940.0,Monday,False,-8.44024307899982e-05
2021-02-09,238970.0,238940.0,241050.0,241030.0,Tuesday,False,0.017261754030556187
2021-02-10,238970.0,238940.0,241050.0,241030.0,Wednesday,True,0.0
2021-02-11,245960.0,245940.0,247050.0,246960.0,Thursday,False,0.024602746546073195
2021-02-12,245960.0,245940.0,247050.0,246960.0,Friday,True,0.0
2021-02-13,247040.0,246940.0,249850.0,249810.0,Saturday,False,0.011540330417881384
2021-02-14,249830.0,249740.0,249850.0,249770.0,Sunday,False,-0.00016012169248624808
2021-02-15,249780.0,249740.0,249850.0,249740.0,Monday,False,-0.00012011050166149673
2021-02-16,249820.0,249740.0,249850.0,249740.0,Tuesday,False,0.0
2021-02-17,249780.0,249740.0,251850.0,251750.0,Wednesday,False,0.008048370305117292
2021-02-18,251710.0,251640.0,253620.0,251710.0,Thursday,False,-0.00015888778550143812
2021-02-19,251710.0,251640.0,253620.0,251710.0,Friday,True,0.0
2021-02-20,251750.0,249920.0,252250.0,249990.0,Saturday,False,-0.006833260498192328
2021-02-21,249970.0,242400.0,250030.0,242530.0,Sunday,False,-0.029841193647745956
2021-02-22,242510.0,241790.0,243750.0,241880.0,Monday,False,-0.0026800808147445787
2021-02-23,241810.0,241790.0,246520.0,246420.0,Tuesday,False,0.018769637836943964
2021-02-24,246510.0,246410.0,252520.0,248210.0,Wednesday,False,0.007264020777534297
2021-02-25,246510.0,246410.0,252520.0,248210.0,Thursday,True,0.0
2021-02-26,246510.0,246410.0,252520.0,248210.0,Friday,True,0.0
2021-02-27,248150.0,248110.0,253720.0,252400.0,Saturday,False,0.01688086700777558
2021-02-28,252430.0,246960.0,252440.0,247050.0,Sunday,False,-0.02119651347068141
2021-03-01,247030.0,246960.0,249500.0,247480.0,Monday,False,0.0017405383525601614
2021-03-02,247580.0,244280.0,247590.0,244370.0,Tuesday,False,-0.012566672054307393
2021-03-03,244330.0,244330.0,247910.0,246680.0,Wednesday,False,0.009452878831280431
2021-03-04,246700.0,246530.0,246790.0,246610.0,Thursday,False,-0.0002837684449489286
2021-03-05,246700.0,246530.0,246790.0,246610.0,Friday,True,0.0
2021-03-06,246580.0,242700.0,246770.0,242710.0,Saturday,False,-0.015814443858724325
2021-03-07,242800.0,239850.0,242810.0,239900.0,Sunday,False,-0.011577602900580963
2021-03-08,239960.0,239850.0,244610.0,243210.0,Monday,False,0.013797415589829054
2021-03-09,243240.0,241050.0,244280.0,242070.0,Tuesday,False,-0.00468730726532629
2021-03-10,242100.0,241240.0,242710.0,242420.0,Wednesday,False,0.0014458627669682311
2021-03-11,242100.0,241240.0,242710.0,242420.0,Thursday,True,0.0
2021-03-12,242100.0,241240.0,242710.0,242420.0,Friday,True,0.0
2021-03-13,242400.0,241770.0,243850.0,241770.0,Saturday,False,-0.0026812969226961414
2021-03-14,241810.0,239100.0,241880.0,239170.0,Sunday,False,-0.010754022418000608
2021-03-15,239200.0,239100.0,239210.0,239170.0,Monday,False,0.0
2021-03-16,239200.0,239100.0,241380.0,240890.0,Tuesday,False,0.0071915374001756405
2021-03-17,240920.0,240320.0,240950.0,240400.0,Wednesday,False,-0.0020341234588401313
2021-03-18,240410.0,239550.0,240430.0,239630.0,Thursday,False,-0.0032029950083194425
2021-03-19,240410.0,239550.0,240430.0,239630.0,Friday,True,0.0
2021-03-20,240410.0,239550.0,240430.0,239630.0,Saturday,True,0.0
2021-03-21,240410.0,239550.0,240430.0,239630.0,Sunday,True,0.0
2021-03-22,240410.0,239550.0,240430.0,239630.0,Monday,True,0.0
2021-03-23,240410.0,239550.0,240430.0,239630.0,Tuesday,True,0.0
2021-03-24,240410.0,239550.0,240430.0,239630.0,Wednesday,True,0.0
2021-03-25,240410.0,239550.0,240430.0,239630.0,Thursday,True,0.0
2021-03-26,240410.0,239550.0,240430.0,239630.0,Friday,True,0.0
2021-03-27,239640.0,239550.0,247580.0,247560.0,Saturday,False,0.03309268455535608
2021-03-28,247510.0,247470.0,252350.0,252330.0,Sunday,False,0.019268056228793018
2021-03-29,247510.0,247470.0,252350.0,252330.0,Monday,True,0.0
2021-03-30,252340.0,252240.0,257120.0,252540.0,Tuesday,False,0.0008322434906669063
2021-03-31,252550.0,251990.0,252550.0,252040.0,Wednesday,False,-0.001979884374752494
2021-04-01,252040.0,251990.0,252100.0,252100.0,Thursday,False,0.00023805745119820365
2021-04-02,252040.0,251990.0,252100.0,252100.0,Friday,True,0.0
2021-04-03,252010.0,244600.0,252100.0,244650.0,Saturday,False,-0.029551765172550537
2021-04-04,244700.0,242630.0,244710.0,242720.0,Sunday,False,-0.007888820764357263
2021-04-05,242660.0,242630.0,245310.0,244050.0,Monday,False,0.005479564930784386
2021-04-06,244100.0,244010.0,247170.0,247110.0,Tuesday,False,0.012538414259373187
2021-04-07,247150.0,244620.0,247170.0,244620.0,Wednesday,False,-0.01007648415685325
2021-04-08,244730.0,244620.0,244730.0,244660.0,Thursday,False,0.00016351892731591988
2021-04-09,244730.0,244620.0,244730.0,244660.0,Friday,True,0.0
2021-04-10,242890.0,241860.0,243570.0,241880.0,Saturday,False,-0.01136270743072021
2021-04-11,241950.0,241860.0,243930.0,242850.0,Sunday,False,0.004010253018025489
2021-04-12,242920.0,242520.0,243740.0,242960.0,Monday,False,0.00045295449866178394
2021-04-13,243020.0,240790.0,243060.0,240900.0,Tuesday,False,-0.008478761936121182
2021-04-14,240800.0,240790.0,242390.0,242350.0,Wednesday,False,0.006019095060191049
2021-04-15,240920.0,239860.0,241010.0,239870.0,Thursday,False,-0.010233133897255997
2021-04-16,240920.0,239860.0,241010.0,239870.0,Friday,True,0.0
2021-04-17,239930.0,239860.0,240000.0,239930.0,Saturday,False,0.00025013549005703517
2021-04-18,239900.0,238750.0,240000.0,238820.0,Sunday,False,-0.004626349351894321
2021-04-19,238830.0,238170.0,238860.0,238170.0,Monday,False,-0.002721715099237909
2021-04-20,238190.0,233640.0,238280.0,233740.0,Tuesday,False,-0.01860015954990135
2021-04-21,233650.0,233640.0,233750.0,233690.0,Wednesday,False,-0.0002139128946693214
2021-04-22,233750.0,233280.0,233750.0,233300.0,Thursday,False,-0.0016688775728529448
2021-04-23,233750.0,233280.0,233750.0,233300.0,Friday,True,0.0
2021-04-24,233350.0,233280.0,233390.0,233370.0,Saturday,False,0.00030004286326623664
2021-04-25,233280.0,233280.0,233390.0,233390.0,Sunday,False,8.570081844272437e-05
2021-04-26,233380.0,232750.0,233390.0,232760.0,Monday,False,-0.0026993444449204818
2021-04-27,232770.0,232540.0,234090.0,232610.0,Tuesday,False,-0.000644440625537035
2021-04-28,232640.0,232310.0,232650.0,232330.0,Wednesday,False,-0.0012037315678603555
2021-04-29,232410.0,232310.0,232420.0,232310.0,Thursday,False,-8.608444884428135e-05
2021-04-30,232410.0,232310.0,232420.0,232310.0,Friday,True,0.0
2021-05-01,232340.0,229020.0,232420.0,229100.0,Saturday,False,-0.013817743532348992
2021-05-02,229110.0,218380.0,229130.0,218380.0,Sunday,False,-0.04679179397642952
2021-05-03,218430.0,217260.0,218490.0,217310.0,Monday,False,-0.004899716091217199
2021-05-04,218430.0,217260.0,218490.0,217310.0,Tuesday,True,0.0
2021-05-05,214080.0,206210.0,214080.0,209450.0,Wednesday,False,-0.03616952740324886
2021-05-06,206440.0,206370.0,206480.0,206480.0,Thursday,False,-0.01417999522559088
2021-05-07,206440.0,206370.0,206480.0,206480.0,Friday,True,0.0
2021-05-08,206390.0,206370.0,206480.0,206370.0,Saturday,False,-0.0005327392483533977
2021-05-09,206450.0,206370.0,207300.0,207260.0,Sunday,False,0.004312642341425699
2021-05-10,207240.0,207190.0,217040.0,216130.0,Monday,False,0.04279648750361864
2021-05-11,216080.0,216080.0,223410.0,221850.0,Tuesday,False,0.026465553139314313
2021-05-12,221860.0,219750.0,221950.0,219750.0,Wednesday,False,-0.009465855307640325
2021-05-13,219790.0,216130.0,219860.0,216130.0,Thursday,False,-0.01647326507394764
2021-05-14,219790.0,216130.0,219860.0,216130.0,Friday,True,0.0
2021-05-15,220760.0,220410.0,221880.0,220500.0,Saturday,False,0.020219312450839855
2021-05-16,220520.0,220410.0,224160.0,224140.0,Sunday,False,0.016507936507936583
2021-05-17,224160.0,222140.0,225270.0,222190.0,Monday,False,-0.008699919693048952
2021-05-18,222240.0,222140.0,225380.0,225340.0,Tuesday,False,0.014177055673072703
2021-05-19,225270.0,221720.0,225380.0,221790.0,Wednesday,False,-0.015753971775982922
2021-05-20,223990.0,222930.0,224020.0,223000.0,Thursday,False,0.005455611163713403
2021-05-21,223990.0,222930.0,224020.0,223000.0,Friday,True,0.0
2021-05-22,222980.0,222930.0,223550.0,223490.0,Saturday,False,0.0021973094170404384
2021-05-23,223440.0,223390.0,223990.0,223510.0,Sunday,False,8.948946261577717e-05
2021-05-24,223590.0,223490.0,225110.0,224110.0,Monday,False,0.002684443649053625
2021-05-25,224120.0,223150.0,224430.0,224100.0,Tuesday,False,-4.462094507162728e-05
2021-05-26,224190.0,224100.0,225270.0,225160.0,Wednesday,False,0.004730031236055421
2021-05-27,225260.0,225170.0,231470.0,231470.0,Thursday,False,0.02802451589980448
2021-05-28,225260.0,225170.0,231470.0,231470.0,Friday,True,0.0
2021-05-29,226560.0,226460.0,234660.0,234660.0,Saturday,False,0.013781483561584595
2021-05-30,234640.0,234550.0,238660.0,238570.0,Sunday,False,0.01666240518196549
2021-05-31,238590.0,232950.0,238660.0,234060.0,Monday,False,-0.018904304816196538
2021-06-01,234000.0,233970.0,238660.0,234160.0,Tuesday,False,0.00042724087840717573
2021-06-02,234060.0,228150.0,234360.0,234240.0,Wednesday,False,0.0003416467372736598
2021-06-03,234330.0,233900.0,234350.0,234330.0,Thursday,False,0.0003842213114753079
2021-06-04,234330.0,233900.0,234350.0,234330.0,Friday,True,0.0
2021-06-05,234330.0,233900.0,234350.0,234330.0,Saturday,True,0.0
2021-06-06,234330.0,233900.0,234350.0,234330.0,Sunday,True,0.0
2021-06-07,234340.0,234240.0,235960.0,235950.0,Monday,False,0.006913327358852861
2021-06-08,235890.0,234820.0,235960.0,235490.0,Tuesday,False,-0.0019495655859291805
2021-06-09,235480.0,235440.0,241550.0,241440.0,Wednesday,False,0.02526646566733204
2021-06-10,240010.0,239140.0,240450.0,239230.0,Thursday,False,-0.009153412856196197
2021-06-11,240010.0,239140.0,240450.0,239230.0,Friday,True,0.0
2021-06-12,236830.0,236140.0,238350.0,237750.0,Saturday,False,-0.006186515069180332
2021-06-13,238970.0,238940.0,241250.0,241030.0,Sunday,False,0.013796004206098944
2021-06-14,240970.0,238550.0,241050.0,239720.0,Monday,False,-0.005435008090279192
2021-06-15,239970.0,239950.0,240050.0,240490.0,Tuesday,False,0.0032120807608877477
2021-06-16,240470.0,239450.0,242250.0,241750.0,Wednesday,False,0.005239303089525471
2021-06-17,242010.0,241950.0,244640.0,244290.0,Thursday,False,0.01050672182006207
2021-06-18,242010.0,241950.0,244640.0,244290.0,Friday,True,0.0
2021-06-19,244490.0,234690.0,244640.0,234890.0,Saturday,False,-0.03847885709607435
2021-06-20,234810.0,234690.0,240440.0,239600.0,Sunday,False,0.020051939205585567
2021-06-21,239940.0,239190.0,241440.0,240990.0,Monday,False,0.00580133555926543
2021-06-22,241190.0,241190.0,243140.0,242670.0,Tuesday,False,0.006971243620067291
2021-06-23,243310.0,240790.0,243340.0,241790.0,Wednesday,False,-0.0036263238142333343
2021-06-24,241690.0,241190.0,242440.0,241890.0,Thursday,False,0.00041358203399655125
2021-06-25,241690.0,241190.0,242440.0,241890.0,Friday,True,0.0
2021-06-26,244500.0,242290.0,245940.0,244540.0,Saturday,False,0.010955392947207487
2021-06-27,243490.0,243490.0,246940.0,246770.0,Sunday,False,0.009119162509200862
2021-06-28,246360.0,246290.0,248640.0,247120.0,Monday,False,0.0014183247558454681
2021-06-29,249000.0,248890.0,252040.0,249650.0,Tuesday,False,0.010237941081256086
2021-06-30,250020.0,249990.0,254130.0,254000.0,Wednesday,False,0.017424394151812628
2021-07-01,253290.0,250690.0,253440.0,251510.0,Thursday,False,-0.009803149606299244
2021-07-02,253290.0,250690.0,253440.0,251510.0,Friday,True,0.0
2021-07-03,251600.0,251390.0,253840.0,252360.0,Saturday,False,0.0033795872927517845
2021-07-04,254490.0,251090.0,254640.0,251510.0,Sunday,False,-0.0033682041527975937
2021-07-05,251220.0,249490.0,251340.0,249720.0,Monday,False,-0.007117013240030223
2021-07-06,250990.0,250590.0,251640.0,251090.0,Tuesday,False,0.005486144481819721
2021-07-07,250490.0,250010.0,251340.0,250860.0,Wednesday,False,-0.0009160062129116575
2021-07-08,251070.0,249490.0,251140.0,250190.0,Thursday,False,-0.002670812405325629
2021-07-09,251070.0,249490.0,251140.0,250190.0,Friday,True,0.0
2021-07-10,250340.0,248190.0,250340.0,249490.0,Saturday,False,-0.0027978736160517714
2021-07-11,249210.0,248790.0,250140.0,249990.0,Sunday,False,0.0020040883402139276
2021-07-12,250040.0,249290.0,250140.0,249690.0,Monday,False,-0.0012000480019200843
2021-07-13,249740.0,247090.0,249740.0,247590.0,Tuesday,False,-0.008410428931875491
2021-07-14,247610.0,244990.0,247640.0,246040.0,Wednesday,False,-0.006260349771800122
2021-07-15,246190.0,246190.0,247940.0,246990.0,Thursday,False,0.0038611607868639375
2021-07-16,246190.0,246190.0,247940.0,246990.0,Friday,True,0.0
2021-07-17,247610.0,247190.0,248340.0,247290.0,Saturday,False,0.001214624073849091
2021-07-18,246890.0,245190.0,247640.0,245290.0,Sunday,False,-0.008087670346556664
2021-07-19,245600.0,244090.0,245640.0,244640.0,Monday,False,-0.0026499245790696513
2021-07-20,244820.0,244790.0,245440.0,245190.0,Tuesday,False,0.0022482014388489624
2021-07-21,244820.0,244790.0,245440.0,245190.0,Wednesday,True,0.0
2021-07-22,246240.0,246190.0,246340.0,246280.0,Thursday,False,0.004445532036379873
2021-07-23,246240.0,246190.0,246340.0,246280.0,Friday,True,0.0
2021-07-24,246190.0,246190.0,247340.0,247090.0,Saturday,False,0.0032889394185480203
2021-07-25,247490.0,247490.0,249630.0,247790.0,Sunday,False,0.0028329758387632964
2021-07-26,248130.0,247890.0,251040.0,250490.0,Monday,False,0.010896323499737681
2021-07-27,250780.0,250690.0,252340.0,251660.0,Tuesday,False,0.004670845143518676
2021-07-28,251800.0,251690.0,256240.0,255990.0,Wednesday,False,0.017205753794802492
2021-07-29,251800.0,251690.0,256240.0,255990.0,Thursday,True,0.0
2021-07-30,251800.0,251690.0,256240.0,255990.0,Friday,True,0.0
2021-07-31,260270.0,256990.0,260640.0,257290.0,Saturday,False,0.005078323372006643
2021-08-01,257190.0,254290.0,257640.0,254890.0,Sunday,False,-0.009327995646935316
2021-08-02,255690.0,254590.0,256640.0,255190.0,Monday,False,0.0011769783043666937
2021-08-03,255790.0,255690.0,258140.0,257290.0,Tuesday,False,0.008229162584740823
2021-08-04,257250.0,254690.0,257340.0,256190.0,Wednesday,False,-0.004275331338178701
2021-08-05,256490.0,255790.0,256740.0,256190.0,Thursday,False,0.0
2021-08-06,256490.0,255790.0,256740.0,256190.0,Friday,True,0.0
2021-08-07,254190.0,253990.0,257140.0,256380.0,Saturday,False,0.0007416370662398641
2021-08-08,256290.0,252390.0,257440.0,256890.0,Sunday,False,0.0019892347296981416
2021-08-09,256340.0,256190.0,259940.0,259090.0,Monday,False,0.008563976799408346
2021-08-10,258990.0,258990.0,263940.0,263340.0,Tuesday,False,0.016403566328302865
2021-08-11,264690.0,263790.0,267640.0,266090.0,Wednesday,False,0.010442773600668254
2021-08-12,265890.0,262890.0,266840.0,264290.0,Thursday,False,-0.006764628509151049
2021-08-13,265890.0,262890.0,266840.0,264290.0,Friday,True,0.0
2021-08-14,263110.0,262590.0,267240.0,263190.0,Saturday,False,-0.004162094668735072
2021-08-15,263490.0,263490.0,269540.0,268990.0,Sunday,False,0.02203731144800325
2021-08-16,269110.0,268990.0,269140.0,269070.0,Monday,False,0.00029740882560691517
2021-08-17,269080.0,268990.0,269140.0,268990.0,Tuesday,False,-0.0002973203998959395
2021-08-18,269080.0,268990.0,269140.0,268990.0,Wednesday,True,0.0
2021-08-19,269080.0,268990.0,269140.0,268990.0,Thursday,True,0.0
2021-08-20,269080.0,268990.0,269140.0,268990.0,Friday,True,0.0
2021-08-21,269030.0,268990.0,272500.0,272500.0,Saturday,False,0.013048812223502626
2021-08-22,274500.0,273490.0,275440.0,274490.0,Sunday,False,0.007302752293578019
2021-08-23,274390.0,273690.0,276940.0,276590.0,Monday,False,0.007650551932675054
2021-08-24,277190.0,275690.0,278940.0,276530.0,Tuesday,False,-0.00021692758234204135
2021-08-25,277530.0,276790.0,280940.0,278490.0,Wednesday,False,0.007087838570860372
2021-08-26,279490.0,277890.0,280240.0,278990.0,Thursday,False,0.001795396603109678
2021-08-27,279490.0,277890.0,280240.0,278990.0,Friday,True,0.0
2021-08-28,282460.0,281190.0,283740.0,282010.0,Saturday,False,0.01082476074411276
2021-08-29,281890.0,275490.0,282040.0,276080.0,Sunday,False,-0.021027623133931472
2021-08-30,273850.0,269350.0,274010.0,270640.0,Monday,False,-0.019704433497536922
2021-08-31,273870.0,272250.0,274310.0,274220.0,Tuesday,False,0.013227904227017362
2021-09-01,273310.0,270050.0,273410.0,270350.0,Wednesday,False,-0.014112756181168362
2021-09-02,270860.0,270850.0,272910.0,272910.0,Thursday,False,0.00946920658405781
2021-09-03,270860.0,270850.0,272910.0,272910.0,Friday,True,0.0
2021-09-04,272810.0,270050.0,274110.0,270310.0,Saturday,False,-0.00952695027664796
2021-09-05,271110.0,270550.0,272810.0,270680.0,Sunday,False,0.0013687987865784734
2021-09-06,271110.0,269660.0,271510.0,271210.0,Monday,False,0.001958031624057943
2021-09-07,271810.0,270760.0,274010.0,273810.0,Tuesday,False,0.009586667158290707
2021-09-08,275120.0,275050.0,277310.0,276810.0,Wednesday,False,0.010956502684343228
2021-09-09,276880.0,276350.0,279010.0,278270.0,Thursday,False,0.0052743759257252165
2021-09-10,276880.0,276350.0,279010.0,278270.0,Friday,True,0.0
2021-09-11,278670.0,276550.0,278810.0,277310.0,Saturday,False,-0.00344988680058933
2021-09-12,277210.0,272250.0,277210.0,272510.0,Sunday,False,-0.017309148606252878
2021-09-13,270490.0,269050.0,273210.0,273110.0,Monday,False,0.002201754064071082
2021-09-14,274510.0,273350.0,277310.0,276470.0,Tuesday,False,0.012302735161656475
2021-09-15,272210.0,272050.0,274210.0,273210.0,Wednesday,False,-0.011791514450030793
2021-09-16,273610.0,272150.0,274510.0,274460.0,Thursday,False,0.004575235167087577
2021-09-17,273610.0,272150.0,274510.0,274460.0,Friday,True,0.0
2021-09-18,276010.0,273050.0,276410.0,273710.0,Saturday,False,-0.002732638635866813
2021-09-19,272850.0,272850.0,275010.0,274650.0,Sunday,False,0.0034342917686602803
2021-09-20,274210.0,273350.0,274510.0,274430.0,Monday,False,-0.000801019479337306
2021-09-21,274450.0,273650.0,276310.0,274030.0,Tuesday,False,-0.001457566592573678
2021-09-22,274610.0,274450.0,276110.0,275210.0,Wednesday,False,0.0043060978724958066
2021-09-23,275270.0,275050.0,276810.0,276810.0,Thursday,False,0.005813742233203634
2021-09-24,275270.0,275050.0,276810.0,276810.0,Friday,True,0.0
2021-09-25,276480.0,274850.0,276810.0,275610.0,Saturday,False,-0.004335103500596071
2021-09-26,275390.0,275350.0,276910.0,276810.0,Sunday,False,0.004353978447806606
2021-09-27,275390.0,275350.0,276910.0,276810.0,Monday,True,0.0
2021-09-28,277590.0,277550.0,280710.0,280710.0,Tuesday,False,0.014089086376937177
2021-09-29,281490.0,281270.0,283210.0,282510.0,Wednesday,False,0.006412311638345658
2021-09-30,283160.0,282550.0,284710.0,284710.0,Thursday,False,0.007787334961594228
2021-10-01,283160.0,282550.0,284710.0,284710.0,Friday,True,0.0
2021-10-02,282980.0,281150.0,283510.0,282010.0,Saturday,False,-0.009483333918724357
2021-10-03,281560.0,279450.0,281610.0,280410.0,Sunday,False,-0.005673557675259788
2021-10-04,279950.0,279650.0,281680.0,281360.0,Monday,False,0.0033878962947113678
2021-10-05,279950.0,279650.0,281680.0,281360.0,Tuesday,True,0.0
2021-10-06,281210.0,279100.0,281680.0,279320.0,Wednesday,False,-0.007250497583167426
